"No.","Time","Source","Destination","Protocol","Length","Info"
"1819","0.031803","172.252.91.175","10.10.10.10","TCP","58","80  >  4843 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1820","0.031808","104.165.103.201","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"1821","0.031811","172.252.91.175","10.10.10.10","TCP","58","80  >  58773 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1822","0.031814","172.120.122.239","10.10.10.10","TCP","54","80  >  40822 [RST] Seq=1 Win=0 Len=0"
"1823","0.031817","50.117.76.27","10.10.10.10","TCP","58","80  >  35446 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1824","0.031883","136.0.123.29","10.10.10.10","TCP","54","80  >  61900 [RST] Seq=1 Win=0 Len=0"
"1825","0.031907","107.186.55.234","10.10.10.10","TCP","58","80  >  30390 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1826","0.031911","107.164.191.18","10.10.10.10","TCP","58","80  >  63023 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1827","0.031915","107.186.55.7","10.10.10.10","TCP","58","80  >  51675 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1828","0.031930","104.165.23.238","10.10.10.10","TCP","58","80  >  47031 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1829","0.032003","172.120.121.9","10.10.10.10","TCP","58","80  >  37948 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1830","0.032007","50.118.228.154","10.10.10.10","TCP","58","80  >  63502 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1831","0.032010","172.121.7.145","10.10.10.10","TCP","58","80  >  3022 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1832","0.032013","192.177.101.250","10.10.10.10","TCP","58","443  >  23213 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1833","0.032017","104.252.99.98","10.10.10.10","TCP","58","80  >  48597 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1834","0.032021","107.186.125.145","10.10.10.10","TCP","58","80  >  20689 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1835","0.032036","172.121.126.236","10.10.10.10","TCP","58","80  >  55944 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1836","0.032057","166.88.147.16","10.10.10.10","TCP","58","80  >  51118 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1837","0.032061","8.14.147.4","10.10.10.10","TCP","58","443  >  41594 [SYN, ACK] Seq=0 Ack=1 Win=63443 Len=0 MSS=1400"
"1838","0.032120","142.252.102.244","10.10.10.10","TCP","58","80  >  1272 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1839","0.032125","23.27.187.96","10.10.10.10","TCP","58","80  >  12975 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1840","0.032129","104.164.155.3","10.10.10.10","TCP","58","80  >  48213 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1841","0.032152","50.117.19.50","10.10.10.10","TCP","58","80  >  63798 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1842","0.032173","104.165.3.49","10.10.10.10","TCP","58","80  >  56425 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1843","0.032187","23.27.111.92","10.10.10.10","TCP","58","80  >  43579 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1844","0.032191","172.120.56.3","10.10.10.10","TCP","58","80  >  14954 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1845","0.032195","104.253.241.178","10.10.10.10","TCP","58","80  >  14730 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1846","0.032223","104.253.53.97","10.10.10.10","TCP","58","80  >  16220 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1847","0.032240","104.253.51.101","10.10.10.10","TCP","58","80  >  39700 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1848","0.032260","50.118.192.210","10.10.10.10","TCP","58","80  >  41104 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1849","0.032338","142.252.81.149","10.10.10.10","TCP","58","80  >  58374 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"1850","0.032433","216.223.207.13","10.10.10.10","OpenVPN","230","MessageType: P_DATA_V2"
"1851","0.032455","104.164.189.98","10.10.10.10","TCP","58","80  >  57703 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1852","0.032461","104.164.129.201","10.10.10.10","TCP","54","80  >  17886 [RST] Seq=1 Win=0 Len=0"
"1853","0.032466","142.252.18.133","10.10.10.10","TCP","58","80  >  9582 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1854","0.032471","107.187.238.79","10.10.10.10","TCP","58","80  >  25773 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1855","0.032476","104.165.133.153","10.10.10.10","TCP","58","80  >  4041 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1856","0.032480","104.165.133.153","10.10.10.10","TCP","58","80  >  43158 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1857","0.032487","192.101.218.147","10.10.10.10","TCP","58","80  >  45012 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1858","0.032492","23.230.236.65","10.10.10.10","TCP","58","80  >  53081 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1859","0.032606","172.99.233.20","10.10.10.10","UDP","177","53057  >  50013 Len=135"
"1860","0.032619","45.39.236.224","10.10.10.10","TCP","54","80  >  47192 [RST] Seq=1 Win=0 Len=0"
"1861","0.032653","104.165.133.83","10.10.10.10","TCP","58","80  >  4077 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1862","0.032658","107.165.107.207","10.10.10.10","TCP","54","80  >  26765 [RST] Seq=1 Win=0 Len=0"
"1863","0.032663","172.252.66.242","10.10.10.10","ICMP","86","Destination unreachable (Host administratively prohibited)"
"1864","0.032667","104.252.99.240","10.10.10.10","TCP","58","80  >  17198 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1865","0.032672","104.252.99.50","10.10.10.10","TCP","58","80  >  40139 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1866","0.032676","107.187.105.80","10.10.10.10","TCP","58","80  >  42233 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1867","0.032681","136.0.59.133","10.10.10.10","TCP","58","80  >  10590 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1868","0.032687","104.165.129.242","10.10.10.10","TCP","58","80  >  49048 [SYN, ACK] Seq=0 Ack=1 Win=65392 Len=0 MSS=1400"
"1869","0.032691","216.172.131.22","10.10.10.10","TCP","58","80  >  50505 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1870","0.032696","172.121.14.36","10.10.10.10","TCP","58","80  >  7092 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1871","0.032700","136.0.59.235","10.10.10.10","TCP","58","80  >  27689 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1872","0.032704","45.39.91.128","10.10.10.10","TCP","58","80  >  12900 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1873","0.032762","107.187.219.241","10.10.10.10","TCP","54","80  >  42673 [RST] Seq=1 Win=0 Len=0"
"1874","0.032771","107.186.54.95","10.10.10.10","TCP","58","80  >  33828 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1875","0.032775","104.164.30.41","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"1876","0.032779","166.88.111.59","10.10.10.10","TCP","58","80  >  48489 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"1877","0.032784","172.121.137.79","10.10.10.10","TCP","58","80  >  43897 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1878","0.032789","104.164.239.60","10.10.10.10","TCP","54","80  >  38217 [RST] Seq=1 Win=0 Len=0"
"1879","0.032794","185.208.168.181","10.10.10.10","TCP","58","80  >  4879 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1400"
"1880","0.032800","107.187.216.43","10.10.10.10","TCP","58","80  >  23933 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1881","0.032805","172.121.86.44","10.10.10.10","TCP","54","80  >  35145 [RST] Seq=1 Win=0 Len=0"
"1882","0.032833","136.0.206.192","10.10.10.10","TCP","58","80  >  31557 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1883","0.032839","104.252.223.104","10.10.10.10","TCP","58","80  >  45569 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1884","0.032845","104.253.59.20","10.10.10.10","TCP","58","80  >  39672 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1885","0.032851","107.187.190.66","10.10.10.10","TCP","58","80  >  54949 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1886","0.032855","23.230.160.55","10.10.10.10","TCP","54","443  >  45492 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1887","0.032859","104.253.66.79","10.10.10.10","TCP","58","80  >  28751 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1888","0.032865","104.253.68.2","10.10.10.10","TCP","58","80  >  43250 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1889","0.032870","136.0.206.38","10.10.10.10","TCP","58","80  >  52255 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1890","0.032876","107.187.190.66","10.10.10.10","TCP","58","80  >  54666 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1891","0.032881","107.187.190.66","10.10.10.10","TCP","58","80  >  6897 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1892","0.032885","104.165.103.201","10.10.10.10","TCP","58","80  >  44555 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1893","0.032889","107.186.8.109","10.10.10.10","TCP","54","80  >  3891 [RST] Seq=1 Win=0 Len=0"
"1894","0.032911","107.187.189.173","10.10.10.10","TCP","58","80  >  53772 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1895","0.032935","107.164.122.119","10.10.10.10","TCP","58","80  >  42950 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1896","0.032941","45.38.206.65","10.10.10.10","TCP","54","80  >  23520 [RST] Seq=1 Win=0 Len=0"
"1897","0.032959","107.165.234.239","10.10.10.10","TCP","58","443  >  31368 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1898","0.032964","104.165.88.10","10.10.10.10","TCP","58","443  >  41828 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1899","0.032969","50.117.54.103","10.10.10.10","TCP","54","80  >  52869 [RST] Seq=1 Win=0 Len=0"
"1900","0.033051","142.111.68.105","10.10.10.10","TCP","58","80  >  1577 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1901","0.033128","45.38.160.100","10.10.10.10","TCP","54","80  >  9425 [RST] Seq=1 Win=0 Len=0"
"1902","0.033149","50.117.32.196","10.10.10.10","TCP","58","80  >  9395 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1903","0.033153","50.117.25.19","10.10.10.10","TCP","58","80  >  7751 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1904","0.033155","172.120.61.165","10.10.10.10","TCP","58","80  >  34534 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1905","0.033158","104.252.184.133","10.10.10.10","TCP","58","80  >  45892 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1906","0.033169","172.120.70.243","10.10.10.10","TCP","54","80  >  50308 [RST] Seq=1 Win=0 Len=0"
"1907","0.033172","45.38.130.223","10.10.10.10","TCP","58","80  >  24701 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1908","0.033175","107.164.247.99","10.10.10.10","TCP","58","443  >  47438 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1909","0.033188","107.186.99.57","10.10.10.10","TCP","54","443  >  1455 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1910","0.033221","45.38.174.248","10.10.10.10","TCP","58","80  >  33828 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1911","0.033252","136.0.206.71","10.10.10.10","TCP","58","80  >  55998 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1912","0.033271","50.118.224.27","10.10.10.10","TCP","58","80  >  59124 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1913","0.033307","172.252.235.210","10.10.10.10","TCP","54","443  >  29698 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1914","0.033311","166.88.128.77","10.10.10.10","TCP","58","80  >  56995 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1915","0.033316","104.164.104.18","10.10.10.10","TCP","58","80  >  58525 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1916","0.033321","104.164.104.18","10.10.10.10","TCP","58","80  >  24376 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1917","0.033324","104.252.97.121","10.10.10.10","TCP","54","80  >  7763 [RST] Seq=1 Win=0 Len=0"
"1918","0.033328","104.165.6.67","10.10.10.10","TCP","58","80  >  26055 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1919","0.033331","192.101.209.21","10.10.10.10","TCP","58","80  >  64905 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1920","0.033337","107.165.44.37","10.10.10.10","TCP","58","80  >  18088 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1921","0.033341","104.253.47.27","10.10.10.10","TCP","58","443  >  62277 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1922","0.033413","142.111.104.163","10.10.10.10","TCP","58","80  >  3417 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1923","0.033419","107.172.214.121","10.10.10.10","TCP","58","443  >  31768 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1924","0.033423","107.187.76.87","10.10.10.10","TCP","54","80  >  4237 [RST] Seq=1 Win=0 Len=0"
"1925","0.033427","107.187.36.127","10.10.10.10","TCP","58","80  >  54935 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1926","0.033431","107.186.55.40","10.10.10.10","TCP","58","80  >  44660 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1927","0.033435","142.111.64.218","10.10.10.10","TCP","58","80  >  21580 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1928","0.033440","45.38.233.217","10.10.10.10","TCP","58","80  >  21251 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1929","0.033444","104.252.99.78","10.10.10.10","TCP","58","80  >  59536 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1930","0.033463","45.38.205.102","10.10.10.10","TCP","58","443  >  31903 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1931","0.033502","107.187.252.221","10.10.10.10","TCP","58","443  >  36977 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1932","0.033507","107.187.252.221","10.10.10.10","TCP","58","443  >  19652 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1933","0.033512","104.164.158.100","10.10.10.10","TCP","58","80  >  50424 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1934","0.033515","23.27.121.42","10.10.10.10","TCP","58","80  >  18722 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1935","0.033528","166.88.41.121","10.10.10.10","TCP","58","80  >  29588 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1936","0.033572","172.252.94.196","10.10.10.10","TCP","58","80  >  29656 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1937","0.033583","172.121.33.98","10.10.10.10","TCP","54","80  >  3405 [RST] Seq=1 Win=0 Len=0"
"1938","0.033629","206.251.92.50","10.10.10.10","SNMP","1502","get-response 1.0.8802.1.1.2.1.1.1 1.0.8802.1.1.2.1.1.1.0 1.0.8802.1.1.2.1.1.2 1.0.8802.1.1.2.1.1.2.0 1.0.8802.1.1.2.1.1.3 1.0.8802.1.1.2.1.1.3.0 1.0.8802.1.1.2.1.1.4 1.0.8802.1.1.2.1.1.4.0 1.0.8802.1.1.2.1.1.5 1.0.8802.1.1.2.1.1.5.0 1.0.8802.1.1.2.1.1.6.1.1.2 1.0.8802.1.1.2.1.1.6.1.1.3 1.0.8802.1.1.2.1.1.6.1.1.4 1.0.8802.1.1.2.1.1.6.1.1.5 1.0.8802.1.1.2.1.1.6.1.2.2 1.0.8802.1.1.2.1.1.6.1.2.3 1.0.8802.1.1.2.1.1.6.1.2.4 1.0.8802.1.1.2.1.1.6.1.2.5 1.0.8802.1.1.2.1.1.6.1.3.2 1.0.8802.1.1.2.1.1.6.1.3.3 1.0.8802.1.1.2.1.1.6.1.3.4 1.0.8802.1.1.2.1.1.6.1.3.5 1.0.8802.1.1.2.1.1.6.1.4.2 1.0.8802.1.1.2.1.1.6.1.4.3 1.0.8802.1.1.2.1.1.6.1.4.4 1.0.8802.1.1.2.1.1.6.1.4.5 1.0.8802.1.1.2.1.2.1 1.0.8802.1.1.2.1.2.1.0 1.0.8802.1.1.2.1.2.2 1.0.8802.1.1.2.1.2.2.0 1.0.8802.1.1.2.1.2.3 1.0.8802.1.1.2.1.2.3.0 1.0.8802.1.1.2.1.2.4 1.0.8802.1.1.2.1.2.4.0 1.0.8802.1.1.2.1.2.5 1.0.8802.1.1.2.1.2.5.0 1.0.8802.1.1.2.1.3.1 1.0.8802.1.1.2.1.3.1.0 1.0.8802.1.1.2.1.3.2 1.0.8802.1.1.2.1.3.2.0 1.0.8802.1.1.2.1.3.3 1.0.8802.1.1.2.1.3.3.0 1.0.8802.1.1.2.1.3.4 1.0.8802.1.1.2.1.3.4.0 1.0.8802.1.1.2.1.3.5 1.0.8802.1.1.2.1.3.5.0 1.0.8802.1.1.2.1.3.6 1.0.8802.1.1.2.1.3.6.0 1.0.8802.1.1.2.1.3.7.1.1.2 1.0.8802.1.1.2.1.3.7.1.1.3 1.0.8802.1.1.2.1.3.7.1.1.4 1.0.8802.1.1.2.1.3.7.1.1.5 1.0.8802.1.1.2.1.3.7.1.2.2 1.0.8802.1.1.2.1.3.7.1.2.3 1.0.8802.1.1.2.1.3.7.1.2.4 1.0.8802.1.1.2.1.3.7.1.2.5 1.0.8802.1.1.2.1.3.7.1.3.2 1.0.8802.1.1.2.1.3.7.1.3.3 1.0.8802.1.1.2.1.3.7.1.3.4 1.0.8802.1.1.2.1.3.7.1.3.5 1.0.8802.1.1.2.1.3.7.1.4.2 1.0.8802.1.1.2.1.3.7.1.4.3 1.0.8802.1.1.2.1.3.7.1.4.4 1.0.8802.1.1.2.1.3.7.1.4.5 1.0.8802.1.1.2.1.3.8.1.1 1.0.8802.1.1.2.1.3.8.1.1.0 1.0.8802.1.1.2.1.3.8.1.2 1.0.8802.1.1.2.1.3.8.1.2.0 1.0.8802.1.1.2.1.3.8.1.3"
"1939","0.033697","172.99.233.20","10.10.10.10","ICMP","590","Destination unreachable (Port unreachable)"
"1940","0.033705","50.118.180.34","10.10.10.10","TCP","58","80  >  43069 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1941","0.033709","104.253.4.119","10.10.10.10","TCP","54","80  >  40221 [RST] Seq=1 Win=0 Len=0"
"1942","0.033713","45.39.149.135","10.10.10.10","TCP","58","80  >  53411 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1943","0.033716","45.38.22.186","10.10.10.10","ICMP","82","Destination unreachable (Host administratively prohibited)"
"1944","0.033718","172.120.236.166","10.10.10.10","TCP","58","80  >  51746 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1945","0.033721","107.165.89.205","10.10.10.10","TCP","58","80  >  32914 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1946","0.033737","166.88.74.127","10.10.10.10","TCP","58","80  >  24296 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1947","0.033740","23.230.192.162","10.10.10.10","TCP","54","80  >  52850 [RST] Seq=1 Win=0 Len=0"
"1948","0.033774","172.121.59.170","10.10.10.10","TCP","58","443  >  16101 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1949","0.033778","104.165.15.238","10.10.10.10","TCP","54","80  >  45320 [RST] Seq=1 Win=0 Len=0"
"1950","0.033782","107.187.100.235","10.10.10.10","TCP","58","80  >  52055 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1951","0.033805","45.39.135.162","10.10.10.10","TCP","58","80  >  40600 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1952","0.033818","45.38.202.118","10.10.10.10","TCP","54","443  >  49167 [RST] Seq=1 Win=0 Len=0"
"1953","0.033864","104.252.77.248","10.10.10.10","TCP","58","80  >  632 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1954","0.033867","45.39.12.137","10.10.10.10","TCP","54","80  >  56563 [RST] Seq=1 Win=0 Len=0"
"1955","0.033883","142.111.230.148","10.10.10.10","TCP","58","80  >  51579 [SYN, ACK] Seq=0 Ack=1 Win=16384 Len=0 MSS=1400"
"1956","0.033886","50.117.125.49","10.10.10.10","TCP","58","80  >  28711 [SYN, ACK] Seq=0 Ack=1 Win=63443 Len=0 MSS=1400"
"1957","0.033889","104.164.118.34","10.10.10.10","TCP","54","80  >  12620 [RST] Seq=1 Win=0 Len=0"
"1958","0.033931","23.230.236.77","10.10.10.10","TCP","58","80  >  7701 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1959","0.033936","104.252.239.249","10.10.10.10","TCP","58","80  >  29474 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1960","0.033973","23.230.19.186","10.10.10.10","TCP","58","80  >  13542 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1961","0.034056","205.164.11.117","10.10.10.10","TCP","58","80  >  19292 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1962","0.034064","107.164.27.153","10.10.10.10","TCP","58","80  >  41069 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1963","0.034120","104.253.5.208","10.10.10.10","TCP","58","80  >  47827 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1964","0.034124","142.252.4.76","10.10.10.10","TCP","58","443  >  63853 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1965","0.034128","104.252.117.92","10.10.10.10","TCP","58","80  >  17504 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1966","0.034131","45.39.56.11","10.10.10.10","TCP","54","443  >  46279 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1967","0.034134","104.164.209.109","10.10.10.10","TCP","58","80  >  56092 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1968","0.034230","23.27.188.148","10.10.10.10","TCP","58","80  >  33056 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1969","0.034234","23.27.189.98","10.10.10.10","TCP","58","80  >  5184 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1970","0.034237","166.88.112.117","10.10.10.10","TCP","54","80  >  43888 [RST] Seq=1 Win=0 Len=0"
"1971","0.034240","172.120.216.47","10.10.10.10","TCP","58","443  >  833 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1972","0.034243","23.230.109.137","10.10.10.10","TCP","54","80  >  17480 [RST] Seq=1 Win=0 Len=0"
"1973","0.034281","107.186.8.208","10.10.10.10","TCP","58","80  >  56118 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1974","0.034286","104.252.196.135","10.10.10.10","TCP","58","443  >  42804 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1975","0.034288","142.252.21.69","10.10.10.10","TCP","58","443  >  38038 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1400"
"1976","0.034320","104.165.25.171","10.10.10.10","TCP","58","80  >  9981 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1977","0.034322","136.0.220.161","10.10.10.10","TCP","54","80  >  41329 [RST] Seq=1 Win=0 Len=0"
"1978","0.034354","172.120.109.212","10.10.10.10","TCP","58","80  >  8415 [SYN, ACK] Seq=0 Ack=1 Win=63443 Len=0 MSS=1400"
"1979","0.034396","107.186.182.117","10.10.10.10","TCP","58","80  >  21567 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1980","0.034462","172.121.85.121","10.10.10.10","TCP","54","80  >  42182 [RST] Seq=1 Win=0 Len=0"
"1981","0.034483","107.165.234.171","10.10.10.10","TCP","58","443  >  36779 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1982","0.034509","166.88.3.219","10.10.10.10","TCP","54","80  >  6886 [RST] Seq=1 Win=0 Len=0"
"1983","0.034519","107.164.104.254","10.10.10.10","TCP","58","80  >  34185 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1400"
"1984","0.034529","142.111.229.191","10.10.10.10","TCP","54","443  >  50825 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1985","0.034549","104.252.187.168","10.10.10.10","TCP","58","80  >  46893 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1986","0.034581","107.165.89.199","10.10.10.10","TCP","58","80  >  20911 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
"1987","0.034591","45.38.66.215","10.10.10.10","TCP","58","80  >  46642 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1400"
